Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hour,Duration_min,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Vistara,Vistara Premium economy,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Chennai,Delhi,Kolkata,Mumbai,Price
1,9,6,20,25,22,5,25,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12692
1,1,5,9,35,19,10,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9314
0,15,6,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3873
0,21,4,22,20,0,40,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4807
1,27,6,9,0,19,15,10,15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,14848
1,24,4,5,5,12,10,7,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6171
0,24,6,13,15,14,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1965
1,12,6,9,35,21,5,11,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10539
0,1,6,11,10,13,55,2,45,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4483
1,27,3,6,0,19,15,13,15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8371
1,6,3,13,55,4,25,14,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15764
1,12,5,16,30,23,35,7,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
2,18,5,16,50,5,35,12,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11642
0,12,4,4,0,6,50,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4423
0,15,6,9,45,12,35,2,50,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4878
0,9,5,13,15,14,45,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2227
1,15,5,16,30,18,15,25,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
0,3,4,19,55,22,25,2,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4107
1,24,3,7,10,10,50,27,40,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11262
1,3,6,14,0,12,35,22,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
0,18,5,15,15,18,10,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4544
0,24,5,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6144
0,15,3,7,45,10,40,2,55,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5706
1,15,3,5,50,12,20,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5853
2,21,5,6,30,20,50,14,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10118
2,1,5,9,25,5,25,20,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14687
1,27,5,11,30,19,15,7,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9254
2,1,6,9,40,4,25,18,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
1,6,6,14,5,20,45,6,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
0,1,6,15,15,18,10,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,6,6,6,40,21,0,14,20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6093
1,9,3,8,0,21,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,16023
0,6,6,14,45,17,5,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3597
1,24,3,6,30,23,25,16,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8824
1,9,3,2,0,7,45,5,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7060
1,24,3,13,55,9,15,19,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14231
0,24,4,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4544
1,9,3,15,5,18,50,27,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,16289
0,3,3,10,10,12,55,2,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6565
0,21,6,14,45,17,5,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3597
1,6,5,20,40,9,25,12,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7480
1,12,5,17,0,10,45,17,45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9922
0,27,5,17,45,20,45,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
2,15,6,20,0,12,35,16,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14300
1,27,3,2,15,4,25,26,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12242
1,24,6,11,25,19,0,7,35,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,10678
1,27,5,8,0,21,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9450
0,6,4,21,25,0,5,2,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4174
0,6,4,7,10,10,10,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4544
1,15,5,17,35,22,15,4,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5386
2,24,5,19,10,19,0,23,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15129
1,15,6,14,20,22,30,8,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6412
2,27,6,23,5,4,25,29,20,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15339
0,24,3,2,0,4,45,2,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7229
0,1,6,9,45,12,35,2,50,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4878
0,6,4,10,20,12,55,2,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3807
1,18,5,17,30,12,35,19,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12373
1,6,6,14,5,23,35,9,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
1,12,6,19,45,4,25,8,40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
1,9,6,20,55,19,0,22,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10577
1,6,3,20,55,22,55,26,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,12395
0,27,4,6,55,9,30,2,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
1,3,6,7,55,15,45,7,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8759
1,21,3,4,45,15,30,10,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7738
1,18,5,15,0,1,30,10,30,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7503
1,3,6,11,25,1,30,14,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5883
1,12,6,20,25,9,45,13,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12692
0,15,4,8,30,11,20,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4823
0,27,5,5,45,7,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2017
2,12,6,12,0,7,40,19,40,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8603
0,21,6,11,10,14,5,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5769
1,1,4,18,55,18,15,23,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12681
0,24,6,5,55,8,35,2,40,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3625
1,9,5,9,15,1,30,16,15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8854
0,15,5,2,35,4,5,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2754
1,12,6,10,0,19,15,9,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8372
1,12,6,16,0,12,35,20,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
0,3,3,11,40,13,55,2,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,10810
0,15,6,5,15,7,40,2,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3540
0,6,6,18,55,22,0,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8016
0,9,3,10,30,13,20,2,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6860
1,27,4,16,45,22,25,5,40,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6451
1,6,5,20,25,15,5,18,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13067
1,6,5,17,0,18,0,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11467
1,9,5,10,0,23,15,13,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10203
0,12,3,22,50,1,20,2,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4082
2,21,5,10,55,19,15,8,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13276
2,9,3,8,55,15,55,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,23001
1,6,6,18,55,20,45,25,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
0,27,6,18,55,21,50,2,55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4990
1,9,3,5,50,15,0,9,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,10037
1,6,5,20,0,4,40,8,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14388
0,24,3,16,55,19,45,2,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7303
2,3,3,21,30,19,15,21,45,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12287
1,6,6,14,5,20,45,6,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
0,24,5,10,20,11,50,1,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4995
1,27,5,11,40,19,0,7,20,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,9794
1,6,6,6,20,10,20,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4226
1,21,3,11,30,1,35,14,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7318
1,12,6,20,0,8,15,12,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8529
2,12,6,12,0,18,30,30,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9416
2,3,6,9,35,12,35,27,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11507
2,1,4,16,45,8,55,16,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9920
1,18,5,7,10,16,10,9,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7038
1,3,6,7,0,12,55,5,55,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4959
0,9,6,7,5,8,30,1,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5678
0,9,6,8,20,11,20,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7229
1,1,4,16,30,23,35,7,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7064
0,6,4,8,30,11,20,2,50,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4823
1,24,5,16,30,22,35,6,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
0,27,3,9,35,12,20,2,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4148
2,24,5,10,0,1,20,15,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13873
1,24,6,13,0,12,35,23,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
2,21,5,19,10,19,0,23,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15129
1,9,4,11,40,1,30,13,50,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,6645
0,1,5,17,15,19,50,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,9,3,11,20,15,25,4,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5746
1,9,6,5,55,13,35,7,40,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5199
0,18,3,19,35,21,55,2,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4332
1,1,6,11,25,21,0,9,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6416
2,18,3,6,45,16,20,9,35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12935
1,21,3,8,55,20,20,11,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7832
1,1,5,16,30,4,40,12,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8586
0,24,6,15,15,18,10,2,55,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5769
0,21,5,10,20,11,50,1,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8040
0,6,3,6,0,9,10,3,10,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,12411
1,9,6,9,25,21,50,12,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8366
1,3,6,7,30,19,15,11,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7354
2,1,3,11,5,22,10,11,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13576
1,3,6,9,15,19,0,9,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,11622
2,6,6,5,50,23,15,17,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12723
1,24,3,8,25,23,25,15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13759
1,15,5,16,10,22,30,6,20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6412
2,27,3,8,35,21,20,12,45,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6494
0,24,3,15,50,17,20,1,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5678
1,12,5,9,25,11,10,25,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8891
1,3,3,21,50,18,50,21,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,17024
2,12,6,9,40,19,0,9,20,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
1,9,6,20,0,18,15,22,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14571
1,21,3,7,0,15,15,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7832
1,9,5,9,35,22,5,12,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14151
1,21,3,10,45,19,15,8,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7154
1,15,4,7,35,19,25,11,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5192
2,6,3,15,5,1,35,10,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,21483
1,6,6,16,30,4,40,12,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6812
1,3,3,19,35,0,35,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13292
0,9,4,22,15,0,50,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4174
2,27,6,19,10,12,35,17,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,11150
1,24,4,17,5,22,15,5,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5912
1,27,6,13,30,23,0,9,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8907
1,9,3,17,0,3,40,10,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8767
1,27,3,19,45,4,25,8,40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12242
1,24,5,19,0,4,40,9,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6327
0,24,5,9,45,12,0,2,15,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3543
1,3,6,8,0,19,15,11,15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,15058
1,12,3,18,55,18,25,23,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11087
1,9,5,20,0,4,40,8,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13941
1,1,6,15,45,22,5,6,20,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,7317
2,9,5,19,10,19,0,23,50,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15129
1,24,5,21,10,10,5,12,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9663
1,24,4,16,0,21,0,5,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5065
1,27,6,9,45,23,0,13,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8907
0,21,3,9,0,11,30,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4148
1,9,6,14,0,21,0,7,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13587
1,6,6,21,50,4,25,6,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
1,18,3,14,5,8,15,18,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12284
1,15,5,18,55,16,20,21,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14781
1,18,5,8,25,9,20,24,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9663
0,1,3,13,0,15,50,2,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19685
1,12,5,10,0,23,15,13,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10203
1,15,5,6,30,4,40,22,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13941
0,1,3,21,10,23,55,2,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25703
1,9,6,14,0,4,25,14,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10262
0,1,5,17,45,20,5,2,20,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3543
0,6,4,14,55,17,25,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
1,18,5,11,30,19,0,7,30,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15554
1,24,5,14,5,19,50,5,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
1,12,6,17,0,14,25,21,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12692
0,9,6,19,35,21,5,1,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3210
2,15,5,12,0,19,15,7,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9601
1,15,6,13,0,1,30,12,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13377
1,24,3,18,55,18,10,23,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11134
1,27,3,8,55,21,0,12,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8055
1,27,3,17,30,4,25,10,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12242
1,9,3,22,0,23,20,25,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8425
0,15,6,5,45,7,15,1,30,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2753
0,27,5,21,10,0,5,2,55,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3311
1,12,6,6,20,10,20,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4226
1,1,3,8,55,5,5,20,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26890
1,24,6,6,0,19,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,12524
0,21,3,17,15,19,45,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3847
1,1,4,16,30,23,35,7,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12681
2,6,6,9,25,4,25,19,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,13882
2,18,5,9,40,12,35,26,55,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15129
1,6,6,8,25,20,45,12,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10844
1,12,3,21,25,8,15,10,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12547
1,9,6,18,55,4,40,9,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14178
1,3,3,16,0,1,35,9,35,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14871
2,9,6,9,40,4,25,18,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
1,6,3,8,0,21,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,15078
0,21,5,21,25,0,5,2,40,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
0,9,5,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3873
0,24,6,17,10,19,40,2,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,3841
1,1,6,7,0,12,55,5,55,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5457
1,12,5,14,5,22,35,8,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14781
1,9,3,21,50,18,50,21,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15764
0,12,6,9,45,12,35,2,50,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4668
0,24,6,11,0,14,15,3,15,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9564
1,15,5,6,40,21,0,14,20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7191
1,6,3,19,45,4,25,8,40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,15764
1,6,5,14,5,12,0,21,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14388
1,27,3,19,45,4,25,8,40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6540
0,24,6,9,30,12,20,2,50,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3625
1,9,5,7,30,19,15,11,45,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,8266
1,18,5,11,15,18,30,7,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,10944
1,27,3,16,0,21,0,5,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5073
1,15,3,5,45,12,25,6,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9134
1,12,6,20,20,20,20,24,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8085
1,6,3,7,0,12,25,5,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,22270
2,1,4,7,0,10,0,27,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9836
1,3,3,18,35,1,35,7,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,14871
2,12,3,6,30,16,35,10,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,23528
0,6,6,7,10,10,10,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8016
1,18,3,7,0,16,10,9,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12284
1,12,6,6,0,21,0,15,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7005
0,3,6,11,30,14,5,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4804
1,27,3,5,5,10,5,5,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6827
0,12,5,6,20,7,40,1,20,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3100
0,15,3,19,35,21,5,1,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2759
1,9,5,20,25,21,5,24,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13067
0,15,4,20,55,23,40,2,45,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3898
2,12,6,9,40,4,25,18,45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,10368
0,18,3,5,45,8,35,2,50,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4273
0,24,5,5,55,8,35,2,40,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3311
